episode,timestep,reward,cost
1,2000,-3.3104,0.0
3,4000,0.1156,0.0
5,6000,-2.932,-73.0
7,8000,0.3641,-103.0
9,10000,-1.1487,-23.0
11,12000,-3.8487,0.0
13,14000,-1.491,-34.5
15,16000,-1.0123,-13.5
17,18000,-1.4138,-37.0
19,20000,-1.2115,-73.0
21,22000,0.6641,0.0
23,24000,-1.0755,-11.0
25,26000,0.6533,-32.0
27,28000,1.3055,-53.5
29,30000,0.026,-11.5
31,32000,0.6315,0.0
33,34000,0.1458,0.0
35,36000,-4.543,-35.0
37,38000,-5.0507,-16.5
39,40000,-4.7833,-17.5
41,42000,-2.3773,-204.5
43,44000,-7.7178,0.0
45,46000,-6.3652,-18.5
47,48000,-3.4972,-12.0
49,50000,-7.9828,0.0
51,52000,-1.0754,-12.0
53,54000,-5.1107,-21.5
55,56000,-0.6695,-158.0
57,58000,-1.6011,-210.5
59,60000,-1.3877,-91.0
61,62000,-5.0444,-177.0
63,64000,-4.0926,0.0
65,66000,-0.4323,-27.0
67,68000,-4.6009,0.0
69,70000,-7.2594,0.0
71,72000,-3.2303,-41.0
73,74000,-0.9937,-84.5
75,76000,-2.5153,-332.5
77,78000,-2.3654,-25.5
79,80000,-1.3478,-35.0
81,82000,-2.849,0.0
83,84000,0.0907,-391.5
85,86000,-4.6132,-2.0
87,88000,-3.3398,0.0
89,90000,-3.6132,-161.0
91,92000,-1.7386,-90.0
93,94000,-2.334,-51.0
95,96000,-1.5236,-216.0
97,98000,-0.5251,-67.0
99,100000,-0.6081,-61.5
101,102000,-4.6341,-105.0
103,104000,-0.5916,-83.0
105,106000,-1.3033,0.0
107,108000,-0.8228,-32.0
109,110000,-4.3594,0.0
111,112000,-1.3924,-49.0
113,114000,0.543,-149.0
115,116000,0.4673,-16.5
117,118000,-2.4225,0.0
119,120000,0.3076,-19.5
121,122000,-1.4941,-21.5
123,124000,0.6674,0.0
125,126000,-0.4163,0.0
127,128000,-0.1376,-195.5
129,130000,1.0608,0.0
131,132000,0.1346,-21.5
133,134000,1.6232,-16.0
135,136000,1.3051,0.0
137,138000,1.1667,-76.0
139,140000,-0.8542,0.0
141,142000,-0.1875,-106.5
143,144000,-0.8719,-94.5
145,146000,2.6496,-216.5
147,148000,1.6106,-98.5
149,150000,1.5638,0.0
151,152000,-2.4584,-316.0
153,154000,-0.1434,-80.5
155,156000,4.1075,-220.5
157,158000,1.8094,-202.5
159,160000,0.8749,-102.0
161,162000,3.6375,-236.0
163,164000,-0.6536,-108.0
165,166000,5.6184,-13.5
167,168000,2.1916,-10.0
169,170000,0.4206,-21.5
171,172000,2.5605,-77.0
173,174000,2.1332,-94.0
175,176000,0.7858,-285.0
177,178000,-0.9029,-23.0
179,180000,1.2776,-18.5
181,182000,2.7403,-254.5
183,184000,0.6015,-73.0
185,186000,3.1524,-378.5
187,188000,3.6477,-170.0
189,190000,2.7834,-167.0
191,192000,1.499,-137.5
193,194000,0.938,-160.0
195,196000,1.004,-193.0
197,198000,3.6404,-6.0
199,200000,-0.0836,0.0
201,202000,5.0609,-66.0
203,204000,2.1866,-33.5
205,206000,0.7717,-301.0
207,208000,3.6976,0.0
209,210000,-0.0076,-78.0
211,212000,1.0991,-231.5
213,214000,1.8831,-64.0
215,216000,1.7586,-48.0
217,218000,3.3318,-34.5
219,220000,2.2264,-16.5
221,222000,5.4059,-38.0
223,224000,-0.2718,-13.0
225,226000,3.2575,-68.5
227,228000,1.8385,-105.0
229,230000,2.5188,0.0
231,232000,2.0005,-337.0
233,234000,6.1445,-133.5
235,236000,3.1099,-2.5
237,238000,0.57,-97.5
239,240000,0.8262,-13.0
241,242000,2.683,-21.0
243,244000,0.2316,-35.5
245,246000,1.4963,-13.5
247,248000,1.964,-114.5
249,250000,-0.4649,0.0
251,252000,1.2643,-14.0
253,254000,1.7594,-127.0
255,256000,7.3508,-44.5
257,258000,4.3878,-116.5
259,260000,3.1227,-104.5
261,262000,1.2446,-136.0
263,264000,0.5439,-29.5
265,266000,6.2737,-31.0
267,268000,5.0326,-69.0
269,270000,3.0141,0.0
271,272000,1.314,-24.0
273,274000,3.8911,-37.0
275,276000,2.7842,-12.5
277,278000,-0.3328,-12.5
279,280000,8.7309,-118.5
281,282000,1.2059,-9.5
283,284000,4.3283,-172.5
285,286000,4.3354,-149.0
287,288000,3.022,-40.5
289,290000,2.5366,-25.5
291,292000,-0.5042,0.0
293,294000,4.7002,-43.0
295,296000,1.5946,-14.0
297,298000,3.8574,-16.5
299,300000,3.1833,-431.0
301,302000,5.6109,-36.5
303,304000,4.1885,-110.5
305,306000,5.0646,-97.5
307,308000,3.2847,-54.0
309,310000,4.6773,-61.0
311,312000,7.1318,-343.0
313,314000,0.3139,0.0
315,316000,0.163,-26.0
317,318000,4.3695,-11.5
319,320000,7.4588,-85.0
321,322000,6.1348,-7.5
323,324000,0.6844,-65.5
325,326000,0.4127,0.0
327,328000,4.5991,-70.5
329,330000,9.2192,-68.0
331,332000,6.0131,-103.5
333,334000,3.0051,-41.5
335,336000,4.8114,-49.0
337,338000,6.2895,-68.0
339,340000,0.7614,-22.0
341,342000,8.736,-31.0
343,344000,2.9037,-161.0
345,346000,-4.8116,0.0
347,348000,0.6418,-11.5
349,350000,4.6394,-55.0
351,352000,-0.4488,0.0
353,354000,2.6987,-7.0
355,356000,1.4293,-115.5
357,358000,0.5136,-79.0
359,360000,6.8244,-135.0
361,362000,0.483,0.0
363,364000,2.5666,-79.5
365,366000,-3.4828,0.0
367,368000,3.5654,-16.0
369,370000,0.5646,-140.5
371,372000,4.1574,0.0
373,374000,4.1991,-26.5
375,376000,3.754,-64.5
377,378000,4.7307,-133.5
379,380000,1.4046,-14.5
381,382000,1.3858,-13.5
383,384000,8.3991,-36.5
385,386000,6.4064,-53.5
387,388000,-0.9376,-11.0
389,390000,9.4908,-80.5
391,392000,2.6077,-125.0
393,394000,4.6989,-111.5
395,396000,-1.5122,0.0
397,398000,0.3062,-16.0
399,400000,1.5191,-42.5
401,402000,4.5587,-37.5
403,404000,3.0452,0.0
405,406000,1.9443,-12.0
407,408000,-2.4657,-37.0
409,410000,3.558,-33.5
411,412000,4.635,-143.5
413,414000,0.2948,-168.0
415,416000,4.0231,-137.0
417,418000,2.7379,-259.0
419,420000,3.6212,-157.5
421,422000,0.3529,-7.0
423,424000,1.5779,-6.5
425,426000,7.122,-84.0
427,428000,-3.3486,-180.0
429,430000,-0.8286,-7.0
431,432000,6.2719,-75.0
433,434000,7.3182,0.0
435,436000,3.2803,0.0
437,438000,0.9675,0.0
439,440000,1.1906,-174.0
441,442000,-0.4428,-16.5
443,444000,3.8935,0.0
445,446000,-0.9105,0.0
447,448000,3.0601,-242.0
449,450000,0.9342,-18.5
451,452000,-0.9629,-110.5
453,454000,-0.5931,-8.5
455,456000,1.3722,-145.5
457,458000,5.9296,-63.5
459,460000,-0.2982,-48.5
461,462000,-3.4766,-64.5
463,464000,3.1043,-20.0
465,466000,3.5112,-139.0
467,468000,4.1687,0.0
469,470000,9.1984,-146.0
471,472000,0.979,-23.5
473,474000,-0.2526,-4.0
475,476000,3.4306,-139.5
477,478000,1.6788,-16.0
479,480000,2.7105,-25.0
481,482000,2.9076,-32.5
483,484000,8.6108,-44.5
485,486000,1.854,-7.0
487,488000,1.5516,-37.0
489,490000,4.4013,-14.0
491,492000,3.6533,-30.0
493,494000,1.8936,-41.0
495,496000,2.8339,-32.5
497,498000,8.1494,-15.0
499,500000,2.596,-49.0
501,502000,3.0394,-121.5
503,504000,-2.7237,0.0
505,506000,4.4317,-102.0
507,508000,4.2971,-10.5
509,510000,4.1933,0.0
511,512000,7.4857,-73.0
513,514000,2.1634,0.0
515,516000,2.7529,-35.5
517,518000,6.5053,-24.5
519,520000,3.401,-75.5
521,522000,3.3448,-135.0
523,524000,1.2229,0.0
525,526000,5.6895,-123.5
527,528000,1.4302,-43.0
529,530000,-1.098,-7.0
531,532000,6.9384,-33.0
533,534000,7.0391,-49.0
535,536000,-0.7086,-91.0
537,538000,5.6342,-16.0
539,540000,2.8809,-45.5
541,542000,2.736,0.0
543,544000,0.0115,0.0
545,546000,4.0082,-30.0
547,548000,1.2821,0.0
549,550000,7.4609,-33.0
551,552000,4.6521,-42.5
553,554000,1.9411,-13.0
555,556000,-0.4604,0.0
557,558000,6.6819,-120.0
559,560000,-4.2134,-31.0
561,562000,6.8921,-217.0
563,564000,5.5256,-85.0
565,566000,2.6436,-217.5
567,568000,-0.3736,-20.0
569,570000,2.6091,0.0
571,572000,1.3103,-54.0
573,574000,3.4818,-54.5
575,576000,3.9725,-19.5
577,578000,1.722,-164.5
579,580000,2.0617,0.0
581,582000,6.2184,-45.5
583,584000,-3.452,-14.0
585,586000,2.6233,-340.5
587,588000,3.2359,-62.0
589,590000,2.9091,-33.5
591,592000,3.1936,-197.0
593,594000,-1.0466,-192.5
595,596000,2.1294,-258.5
597,598000,6.6989,-35.5
599,600000,2.3578,-107.5
601,602000,4.7494,0.0
603,604000,2.3381,-34.5
605,606000,1.56,-61.5
607,608000,6.8088,-33.5
609,610000,5.7862,-16.5
611,612000,1.4128,0.0
613,614000,3.4652,-72.0
615,616000,3.4215,-9.0
617,618000,7.021,-67.0
619,620000,5.0566,-14.5
621,622000,3.4024,-82.0
623,624000,1.8231,-19.5
625,626000,5.8694,-39.5
627,628000,3.3182,-77.0
629,630000,0.8803,-10.5
631,632000,4.304,-30.5
633,634000,2.1355,-8.5
635,636000,3.1501,-49.0
637,638000,3.5502,-10.5
639,640000,4.832,0.0
641,642000,2.9979,0.0
643,644000,6.2822,-85.5
645,646000,1.2013,-16.0
647,648000,3.0238,0.0
649,650000,1.7845,-142.0
651,652000,4.3541,0.0
653,654000,-0.3087,0.0
655,656000,4.6732,-14.5
657,658000,3.1609,-65.0
659,660000,0.7225,0.0
661,662000,2.311,-60.0
663,664000,3.7741,-73.0
665,666000,3.2243,-51.5
667,668000,2.8757,-10.5
669,670000,-0.0023,-7.5
671,672000,0.7966,-5.0
673,674000,8.4333,0.0
675,676000,6.2722,0.0
677,678000,6.8009,-140.0
679,680000,1.4179,0.0
681,682000,3.0315,-60.5
683,684000,1.6722,-9.5
685,686000,1.5931,-3.5
687,688000,2.4752,-101.5
689,690000,1.714,-284.0
691,692000,0.0825,0.0
693,694000,3.7346,0.0
695,696000,0.4752,-39.5
697,698000,3.0501,-85.0
699,700000,4.7033,0.0
701,702000,4.2995,-51.5
703,704000,2.8383,-6.5
705,706000,2.6117,-12.0
707,708000,9.1733,-34.0
709,710000,5.4549,-60.5
711,712000,1.2414,0.0
713,714000,4.3288,-120.0
715,716000,1.6205,-260.5
717,718000,0.9164,-10.5
719,720000,2.6966,-14.5
721,722000,3.3579,0.0
723,724000,1.9607,-116.0
725,726000,2.0886,-324.5
727,728000,0.1838,0.0
729,730000,1.3426,0.0
731,732000,2.5317,-322.0
733,734000,-0.9409,0.0
735,736000,-0.0489,-51.5
737,738000,5.1777,0.0
739,740000,2.9237,-22.0
741,742000,7.625,-144.0
743,744000,4.6192,-40.0
745,746000,2.9852,0.0
747,748000,3.5852,-125.5
749,750000,5.8813,-61.5
751,752000,0.1499,0.0
753,754000,4.7244,-73.0
755,756000,3.3006,-7.0
757,758000,9.6501,-46.0
759,760000,7.7758,-63.5
761,762000,3.1485,-11.5
763,764000,9.5889,-98.0
765,766000,-0.3073,-118.5
767,768000,5.3028,0.0
769,770000,0.6561,0.0
771,772000,7.3685,-33.0
773,774000,8.1857,-19.0
775,776000,5.0143,-87.0
777,778000,5.0402,-199.5
779,780000,-1.5378,-6.5
781,782000,0.2981,-11.0
783,784000,0.7644,-112.0
785,786000,5.9243,-17.0
787,788000,2.63,-66.0
789,790000,3.6537,0.0
791,792000,2.1429,-94.0
793,794000,1.9503,-16.0
795,796000,9.1182,-70.0
797,798000,11.9375,-25.0
799,800000,1.2551,-6.5
801,802000,8.875,-56.0
803,804000,8.5916,-82.5
805,806000,5.5293,-142.0
807,808000,5.8411,-72.5
809,810000,4.4416,-62.5
811,812000,1.5961,-15.5
813,814000,10.6746,-280.5
815,816000,5.4957,-85.5
817,818000,7.0497,-24.0
819,820000,5.7532,0.0
821,822000,7.3257,-46.5
823,824000,4.3629,-35.5
825,826000,-0.2291,-104.0
827,828000,-1.2687,-139.0
829,830000,5.6926,-30.0
831,832000,6.2564,-199.0
833,834000,2.5629,0.0
835,836000,1.5504,0.0
837,838000,5.6811,-42.5
839,840000,8.9131,-55.5
841,842000,3.6761,-23.0
843,844000,3.5465,-50.5
845,846000,8.7307,-15.0
847,848000,3.1536,-5.5
849,850000,8.7588,-121.0
851,852000,0.4127,0.0
853,854000,7.504,-61.5
855,856000,-0.1751,-37.5
857,858000,10.3684,-57.5
859,860000,2.4759,0.0
861,862000,5.3786,0.0
863,864000,1.5218,-63.0
865,866000,5.4053,-16.5
867,868000,4.4305,-131.5
869,870000,6.4959,-16.5
871,872000,1.5785,-17.5
873,874000,2.4993,-112.5
875,876000,0.759,0.0
877,878000,1.8811,-34.0
879,880000,6.8577,-26.0
881,882000,5.4504,-54.5
883,884000,5.2346,-12.0
885,886000,-2.2212,0.0
887,888000,3.987,0.0
889,890000,5.8469,-8.0
891,892000,5.7471,-6.0
893,894000,1.252,-46.0
895,896000,3.4791,-7.5
897,898000,7.4508,-31.0
899,900000,0.0695,0.0
901,902000,5.3823,-57.0
903,904000,4.9294,-32.5
905,906000,4.1761,0.0
907,908000,8.0679,-72.5
909,910000,3.5547,-8.0
911,912000,1.0725,-89.0
913,914000,4.4771,-17.5
915,916000,-0.969,0.0
917,918000,0.8947,-7.0
919,920000,-0.1525,-47.0
921,922000,-1.2237,-13.5
923,924000,5.9211,-179.0
925,926000,5.3076,-142.0
927,928000,7.3178,-29.0
929,930000,10.1086,-101.0
931,932000,6.6387,-16.5
933,934000,0.2957,-116.0
935,936000,-0.5576,-137.0
937,938000,1.639,0.0
939,940000,3.2125,-24.0
941,942000,7.8347,-78.5
943,944000,2.503,-35.5
945,946000,4.4447,-14.0
947,948000,6.3895,-46.5
949,950000,6.785,0.0
951,952000,7.2033,-147.0
953,954000,2.6096,-31.0
955,956000,7.9201,0.0
957,958000,3.4515,0.0
959,960000,1.6934,-39.5
961,962000,4.9516,-16.0
963,964000,3.3381,-5.0
965,966000,5.0951,-45.0
967,968000,7.6515,-36.5
969,970000,-1.2962,-15.5
971,972000,-3.5132,-153.0
973,974000,7.051,-38.0
975,976000,4.468,-24.0
977,978000,-2.1927,0.0
979,980000,3.6751,-3.5
981,982000,5.038,-22.5
983,984000,2.3997,-17.0
985,986000,9.7722,-73.5
987,988000,2.2862,0.0
989,990000,10.7886,-64.5
991,992000,9.9879,-43.5
993,994000,1.9378,-9.0
995,996000,2.2237,-11.0
997,998000,0.5679,-49.0
999,1000000,-5.2319,0.0
1001,1002000,-0.4973,0.0
1003,1004000,2.6879,-21.0
1005,1006000,11.8641,-151.5
1007,1008000,9.3596,-81.0
1009,1010000,10.8932,-28.5
1011,1012000,-1.5116,-24.0
1013,1014000,9.747,-78.0
1015,1016000,7.528,-100.0
1017,1018000,6.3498,-18.0
1019,1020000,2.8366,-61.0
1021,1022000,-0.6897,-31.5
1023,1024000,9.9608,-105.5
1025,1026000,2.2287,-12.5
1027,1028000,4.6359,0.0
1029,1030000,5.7174,-66.0
1031,1032000,-3.0285,-17.5
1033,1034000,-3.1963,-11.5
1035,1036000,2.0979,-57.0
1037,1038000,4.3278,-43.5
1039,1040000,4.6168,-269.0
1041,1042000,7.1408,-23.5
1043,1044000,11.0135,-81.0
1045,1046000,3.5365,0.0
1047,1048000,6.0577,-57.5
1049,1050000,8.0161,-130.0
1051,1052000,4.15,-48.0
1053,1054000,-2.0246,0.0
1055,1056000,3.8206,-46.0
1057,1058000,6.7007,-165.5
1059,1060000,1.8242,-96.5
1061,1062000,-5.4946,0.0
1063,1064000,6.9551,-76.0
1065,1066000,-1.2799,-72.0
1067,1068000,3.5419,-16.0
1069,1070000,9.5127,-32.5
1071,1072000,1.1942,-16.0
1073,1074000,0.7675,-19.0
1075,1076000,8.4656,-43.0
1077,1078000,3.8678,-43.5
1079,1080000,5.5379,-148.5
1081,1082000,0.8824,-42.0
1083,1084000,4.5681,-7.5
1085,1086000,4.4778,-13.0
1087,1088000,2.7399,-16.0
1089,1090000,1.8951,-33.5
1091,1092000,5.0102,-48.0
1093,1094000,0.196,0.0
1095,1096000,2.4403,-155.0
1097,1098000,5.9308,-15.0
1099,1100000,3.7594,-16.0
1101,1102000,-2.5992,-58.0
1103,1104000,3.5108,-55.0
1105,1106000,4.3244,-30.0
1107,1108000,1.1021,0.0
1109,1110000,-0.6178,-8.5
1111,1112000,5.1045,-19.0
1113,1114000,1.8475,-43.5
1115,1116000,2.9696,-16.0
1117,1118000,11.4358,-51.0
1119,1120000,1.4163,-40.0
1121,1122000,9.4761,-100.0
1123,1124000,-0.3716,-286.5
1125,1126000,5.7626,-25.0
1127,1128000,1.7173,-18.0
1129,1130000,-2.5526,-9.0
1131,1132000,5.149,-24.0
1133,1134000,2.5513,-86.5
1135,1136000,-0.7792,-8.5
1137,1138000,12.3513,-19.5
1139,1140000,5.0606,-181.5
1141,1142000,11.5869,-45.5
1143,1144000,9.5894,-12.0
1145,1146000,4.4724,-60.0
1147,1148000,3.4879,-73.5
1149,1150000,4.6474,0.0
1151,1152000,6.3205,-5.0
1153,1154000,3.8773,-87.5
1155,1156000,-2.4456,0.0
1157,1158000,4.2553,-420.0
1159,1160000,-1.9155,0.0
1161,1162000,9.2525,-29.5
1163,1164000,8.3713,-49.0
1165,1166000,2.0245,0.0
1167,1168000,-4.8825,0.0
1169,1170000,3.2757,-24.5
1171,1172000,5.5036,-34.5
1173,1174000,1.1643,-22.5
1175,1176000,3.0743,-274.5
1177,1178000,5.4174,-5.5
1179,1180000,4.7508,-9.5
1181,1182000,6.8822,-37.0
1183,1184000,1.7866,0.0
1185,1186000,-1.681,-13.5
1187,1188000,0.1094,-25.5
1189,1190000,-0.1067,0.0
1191,1192000,3.6815,-31.0
1193,1194000,4.2073,-50.5
1195,1196000,2.3504,-21.5
1197,1198000,6.5897,-123.0
1199,1200000,6.2177,-41.5
1201,1202000,-2.465,-57.0
1203,1204000,6.1648,-17.5
1205,1206000,1.7826,-15.5
1207,1208000,9.5641,-68.0
1209,1210000,4.1244,-91.5
1211,1212000,9.7137,0.0
1213,1214000,1.0503,-16.0
1215,1216000,5.87,-9.5
1217,1218000,5.0289,-105.5
1219,1220000,6.349,-16.0
1221,1222000,1.6986,-7.0
1223,1224000,1.0808,-155.0
1225,1226000,3.7327,-75.5
1227,1228000,7.9629,-14.5
1229,1230000,1.2927,-13.5
1231,1232000,4.9622,-4.5
1233,1234000,1.7885,-44.5
1235,1236000,11.5854,-6.0
1237,1238000,2.2161,-18.5
1239,1240000,-2.3034,-9.5
1241,1242000,7.2852,-48.5
1243,1244000,2.612,-63.5
1245,1246000,2.8675,-8.0
1247,1248000,-0.3933,0.0
1249,1250000,3.0084,-26.0
1251,1252000,-1.1665,-17.0
1253,1254000,4.5123,-5.5
1255,1256000,4.8585,-88.0
1257,1258000,0.51,-30.0
1259,1260000,3.2714,-15.5
1261,1262000,-3.5303,0.0
1263,1264000,10.3767,-58.5
1265,1266000,3.208,-25.0
1267,1268000,5.0866,0.0
1269,1270000,5.4544,-48.5
1271,1272000,2.6118,-159.5
1273,1274000,5.5249,-57.5
1275,1276000,6.0214,-26.0
1277,1278000,7.994,-40.5
1279,1280000,-2.8004,0.0
1281,1282000,-1.6837,-136.0
1283,1284000,3.8875,-34.5
1285,1286000,0.7492,-10.0
1287,1288000,3.6122,-83.5
1289,1290000,4.0082,-39.5
1291,1292000,5.7566,-56.0
1293,1294000,4.0724,-90.5
1295,1296000,3.0353,-25.5
1297,1298000,6.9937,-10.0
1299,1300000,-1.6479,-5.5
1301,1302000,8.7453,-34.5
1303,1304000,0.2117,-45.0
1305,1306000,1.9485,-98.0
1307,1308000,1.7572,-113.0
1309,1310000,4.0311,-25.5
1311,1312000,6.5794,-62.0
1313,1314000,2.5577,-92.0
1315,1316000,2.4332,-69.5
1317,1318000,3.6723,-17.0
1319,1320000,0.6921,0.0
1321,1322000,1.5662,-24.5
1323,1324000,1.0847,0.0
1325,1326000,5.1717,-30.0
1327,1328000,5.3872,-7.0
1329,1330000,4.5971,-8.0
1331,1332000,0.2658,-6.0
1333,1334000,6.5236,0.0
1335,1336000,1.9276,-254.0
1337,1338000,4.2533,-13.5
1339,1340000,1.8878,-22.0
1341,1342000,2.5817,-0.5
1343,1344000,2.8317,-21.0
1345,1346000,3.7285,0.0
1347,1348000,3.7869,-18.0
1349,1350000,1.8531,-191.0
1351,1352000,7.3961,-52.5
1353,1354000,-2.3903,-3.0
1355,1356000,-0.3238,-24.5
1357,1358000,3.8717,-42.5
1359,1360000,0.9508,-72.0
1361,1362000,2.6089,-36.0
1363,1364000,7.0878,-130.0
1365,1366000,3.3861,-4.0
1367,1368000,-0.5082,-9.0
1369,1370000,7.166,-59.0
1371,1372000,-0.1333,-81.0
1373,1374000,3.8303,-62.0
1375,1376000,8.4326,-120.0
1377,1378000,5.4839,-56.5
1379,1380000,6.0387,-47.5
1381,1382000,1.8055,0.0
1383,1384000,0.0286,0.0
1385,1386000,7.108,-51.0
1387,1388000,0.1572,-9.5
1389,1390000,4.6296,-40.5
1391,1392000,0.0023,-328.5
1393,1394000,1.7943,-20.0
1395,1396000,0.5306,-31.0
1397,1398000,2.7324,-27.5
1399,1400000,1.8124,-232.0
1401,1402000,3.0213,-91.0
1403,1404000,3.3956,-115.0
1405,1406000,3.3407,-23.0
1407,1408000,1.6089,-44.0
1409,1410000,-0.16,-5.0
1411,1412000,6.7912,-12.5
1413,1414000,8.042,-199.5
1415,1416000,4.4337,-42.0
1417,1418000,2.4904,0.0
1419,1420000,5.7249,-47.5
1421,1422000,-0.2593,0.0
1423,1424000,0.3846,-7.5
1425,1426000,2.42,-9.5
1427,1428000,13.3037,-3.5
1429,1430000,5.5577,0.0
1431,1432000,1.6475,-11.5
1433,1434000,10.675,-21.5
1435,1436000,4.6499,-156.0
1437,1438000,6.2658,-41.5
1439,1440000,2.5139,-11.5
1441,1442000,4.8071,-30.5
1443,1444000,2.2073,0.0
1445,1446000,4.8865,0.0
